pmid,title,year,journal,missing_kind,is_oa,oa_status,pmcid,oa_url,path
34420448,Oxford's clinical experience in the development of high intensity focused ultrasound therapy.,2021,"International journal of hyperthermia : the official journal of European Society for Hyperthermic Oncology, North American Hyperthermia Group",open access,True,gold,,https://www.tandfonline.com/doi/pdf/10.1080/02656736.2021.1899311?needAccess=true,corpus/by-pmid/34420448.md
34470980,Ampelopsin Inhibits Breast Cancer Cell Growth through Mitochondrial Apoptosis Pathway.,2021,Biological & pharmaceutical bulletin,open access,True,diamond,,https://www.jstage.jst.go.jp/article/bpb/44/11/44_b21-00470/_pdf,corpus/by-pmid/34470980.md
34476375,Clinical Potential of Nerve Input to Tumors: A Bioelectricity Perspective.,2021,Bioelectricity,open access,True,green,PMC8390776,https://www.ncbi.nlm.nih.gov/pmc/articles/8390776,corpus/by-pmid/34476375.md
34476377,"A Meta-Analysis of Bioelectric Data in Cancer, Embryogenesis, and Regeneration.",2021,Bioelectricity,open access,True,green,PMC8370481,https://www.ncbi.nlm.nih.gov/pmc/articles/8370481,corpus/by-pmid/34476377.md
34476803,Safety and antibody response after one and/or two doses of BNT162b2 Anti-SARS-CoV-2 mRNA vaccine in patients treated by CAR T cells therapy.,2022,British journal of haematology,open access,True,bronze,PMC8653317,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/bjh.17818,corpus/by-pmid/34476803.md
34494661,Altering the microbiome for immunotherapy-resistant urological tumors-An intriguing but still early concept.,2022,Cancer,open access,True,bronze,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cncr.33891,corpus/by-pmid/34494661.md
34516671,Combined Effects of Low-Frequency Pulsed Electromagnetic Field and Melatonin on Ovariectomy-Induced Bone Loss in Mice.,2021,Bioelectromagnetics,open access,True,bronze,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/bem.22372,corpus/by-pmid/34516671.md
34529928,Comprehensive prediction of robust synthetic lethality between paralog pairs in cancer cell lines.,2021,Cell systems,open access,True,hybrid,,http://www.cell.com/article/S240547122100329X/pdf,corpus/by-pmid/34529928.md
34532642,"Preclinical evaluation of MRG002, a novel HER2-targeting antibody-drug conjugate with potent antitumor activity against HER2-positive solid tumors.",2021,Antibody therapeutics,open access,True,gold,PMC8441113,https://academic.oup.com/abt/article-pdf/4/3/175/40394031/tbab017.pdf,corpus/by-pmid/34532642.md
34558311,"Methylation of TMEM176A, a key ERK signaling regulator, is a novel synthetic lethality marker of ATM inhibitors in human lung cancer.",2021,Epigenomics,open access,True,hybrid,,https://doi.org/10.2217/epi-2021-0217,corpus/by-pmid/34558311.md
34607105,Bio-vehicles of cytotoxic drugs for delivery to tumor specific targets for cancer precision therapy.,2021,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,open access,True,gold,,https://ars.els-cdn.com/content/image/1-s2.0-S0753332221010441-ga1_lrg.jpg,corpus/by-pmid/34607105.md
34627949,RNA-based gene targeting therapies for human papillomavirus driven cancers.,2021,Cancer letters,open access,True,bronze,,https://www.sciencedirect.com/science/article/pii/S0304383521005164,corpus/by-pmid/34627949.md
34635226,Bispecific antibody characterization by a combination of intact and site-specific/chain-specific LC/MS techniques.,2022,Talanta,open access,True,hybrid,,https://doi.org/10.1016/j.talanta.2021.122836,corpus/by-pmid/34635226.md
34642170,Gastric Cancer CAR T-cell Target Antigen ID'd.,2021,Cancer discovery,open access,True,bronze,,https://aacrjournals.org/cancerdiscovery/article-pdf/11/12/2954/3013222/2954.pdf,corpus/by-pmid/34642170.md
34661212,Magnetic nanoparticles and clusters for magnetic hyperthermia: optimizing their heat performance and developing combinatorial therapies to tackle cancer.,2021,Chemical Society reviews,open access,True,bronze,,https://pubs.rsc.org/en/content/articlepdf/2021/cs/d1cs00427a,corpus/by-pmid/34661212.md
34661922,"Chimeric antigen receptor T-cells, bispecific antibodies, and antibody-drug conjugates for multiple myeloma: An update.",2022,American journal of hematology,open access,True,bronze,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ajh.26379,corpus/by-pmid/34661922.md
34665475,Toward a postbiotic era of microbiome science: Opportunities to advance immunotherapies for hepatocellular carcinoma.,2022,Journal of gastroenterology and hepatology,open access,True,bronze,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jgh.15715,corpus/by-pmid/34665475.md
34673274,Gene editing to enhance the efficacy of cancer cell therapies.,2021,Molecular therapy : the journal of the American Society of Gene Therapy,open access,True,bronze,PMC8571170,http://www.cell.com/article/S1525001621004950/pdf,corpus/by-pmid/34673274.md
34696961,Small-scale manufacturing of neoantigen-encoding messenger RNA for early-phase clinical trials.,2022,Cytotherapy,open access,True,hybrid,,http://www.isct-cytotherapy.org/article/S1465324921007787/pdf,corpus/by-pmid/34696961.md
34715056,Inhibition of glucose transport synergizes with chemical or genetic disruption of mitochondrial metabolism and suppresses TCA cycle-deficient tumors.,2022,Cell chemical biology,open access,True,hybrid,,http://www.cell.com/article/S2451945621004414/pdf,corpus/by-pmid/34715056.md
34734168,Lung Ablation with Irreversible Electroporation Promotes Immune Cell Infiltration by Sparing Extracellular Matrix Proteins and Vasculature: Implications for Immunotherapy.,2021,Bioelectricity,open access,True,green,PMC8558078,https://www.ncbi.nlm.nih.gov/pmc/articles/8558078,corpus/by-pmid/34734168.md
34750196,The Mitochondrial Disruptor Devimistat (CPI-613) Synergizes with Genotoxic Anticancer Drugs in Colorectal Cancer Therapy in a Bim-Dependent Manner.,2022,Molecular cancer therapeutics,open access,True,bronze,,https://aacrjournals.org/mct/article-pdf/21/1/100/3017002/100.pdf,corpus/by-pmid/34750196.md
34751400,CAR-T Cells Targeting TSHR Demonstrate Safety and Potent Preclinical Activity Against Differentiated Thyroid Cancer.,2022,The Journal of clinical endocrinology and metabolism,open access,True,bronze,,https://academic.oup.com/jcem/article-pdf/107/4/1110/42995784/dgab819.pdf,corpus/by-pmid/34751400.md
34763025,The impact of HPV infection on human glycogen and lipid metabolism - a review.,2022,Biochimica et biophysica acta. Reviews on cancer,open access,True,hybrid,,https://doi.org/10.1016/j.bbcan.2021.188646,corpus/by-pmid/34763025.md
34767740,Chemotherapy plus concurrent irreversible electroporation improved local tumor control in unresectable hilar cholangiocarcinoma compared with chemotherapy alone.,2021,"International journal of hyperthermia : the official journal of European Society for Hyperthermic Oncology, North American Hyperthermia Group",open access,True,gold,,https://www.tandfonline.com/doi/pdf/10.1080/02656736.2021.1991008?needAccess=true,corpus/by-pmid/34767740.md
34778919,Implications of photodynamic cancer therapy: an overview of PDT mechanisms basically and practically.,2021,Journal of the Egyptian National Cancer Institute,open access,True,diamond,,https://jenci.springeropen.com/counter/pdf/10.1186/s43046-021-00093-1,corpus/by-pmid/34778919.md
34798471,Epigenetic therapy combination of UNC0638 and CI-994 suppresses breast cancer via epigenetic remodeling of BIRC5 and GADD45A.,2022,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,open access,True,gold,,https://doi.org/10.1016/j.biopha.2021.112431,corpus/by-pmid/34798471.md
34812840,Assessment of Response to a Third Dose of the SARS-CoV-2 BNT162b2 mRNA Vaccine in Patients With Solid Tumors Undergoing Active Treatment.,2022,JAMA oncology,open access,True,bronze,PMC8611511,https://jamanetwork.com/journals/jamaoncology/articlepdf/2786532/jamaoncology_rottenberg_2021_ld_210027_1644950699.27757.pdf,corpus/by-pmid/34812840.md
34847476,Current status of intratumour microbiome in cancer and engineered exogenous microbiota as a promising therapeutic strategy.,2022,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,open access,True,gold,,https://doi.org/10.1016/j.biopha.2021.112443,corpus/by-pmid/34847476.md
34864331,Noncovalent CDK12/13 dual inhibitors-based PROTACs degrade CDK12-Cyclin K complex and induce synthetic lethality with PARP inhibitor.,2022,European journal of medicinal chemistry,open access,True,green,,https://doi.org/10.7270/q2fn1b2m,corpus/by-pmid/34864331.md
34881625,Combined oncolytic adenovirus carrying MnSOD and mK5 genes both regulated by survivin promoter has a synergistic inhibitory effect on gastric cancer.,2022,Neoplasma,open access,True,bronze,,http://www.elis.sk/download_file.php?product_id=7473&session_id=0m4cjrqob4g5nji91bn7ju9sd5,corpus/by-pmid/34881625.md
34894519,Therapeutic potential of CAR T cell in malignancies: A scoping review.,2022,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,open access,True,gold,,https://doi.org/10.1016/j.biopha.2021.112512,corpus/by-pmid/34894519.md
34910890,RAGE-mediated T cell metabolic reprogramming shapes T cell inflammatory response after stroke.,2022,Journal of cerebral blood flow and metabolism : official journal of the International Society of Cerebral Blood Flow and Metabolism,open access,True,green,PMC9125488,https://www.ncbi.nlm.nih.gov/pmc/articles/9125488,corpus/by-pmid/34910890.md
34920801,[Perspectives for the evolution and use of CAR-T cells].,2021,Bulletin du cancer,open access,True,bronze,,https://www.sciencedirect.com/science/article/am/pii/S0007455121002496,corpus/by-pmid/34920801.md
34937730,Reversing T-cell Exhaustion in Cancer: Lessons Learned from PD-1/PD-L1 Immune Checkpoint Blockade.,2022,Cancer immunology research,open access,True,bronze,,https://aacrjournals.org/cancerimmunolres/article-pdf/10/2/146/3031719/146.pdf,corpus/by-pmid/34937730.md
34952379,Metabolic reprogramming in the arsenic carcinogenesis.,2022,Ecotoxicology and environmental safety,open access,True,gold,,https://doi.org/10.1016/j.ecoenv.2021.113098,corpus/by-pmid/34952379.md
34963556,The Impact of Tumor Treating Fields on Glioblastoma Progression Patterns.,2022,"International journal of radiation oncology, biology, physics",open access,True,hybrid,,http://www.redjournal.org/article/S0360301621034246/pdf,corpus/by-pmid/34963556.md
34968704,Spatiotemporal imaging of redox status using in vivo dynamic nuclear polarization magnetic resonance imaging system for early monitoring of response to radiation treatment of tumor.,2022,Free radical biology & medicine,open access,True,green,,http://hdl.handle.net/20.500.12099/88074,corpus/by-pmid/34968704.md
34973468,Potential synthetic lethality for breast cancer: A selective sirtuin 2 inhibitor combined with a multiple kinase inhibitor sorafenib.,2022,Pharmacological research,open access,True,green,,https://doaj.org/article/027dde4515ab4eaeb92e6c84b80e17da,corpus/by-pmid/34973468.md
34995128,Early Local Therapy for the Primary Site in De Novo Stage IV Breast Cancer: Results of a Randomized Clinical Trial (EA2108).,2022,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,open access,True,green,PMC8937009,https://www.ncbi.nlm.nih.gov/pmc/articles/8937009,corpus/by-pmid/34995128.md
34999916,Combination immunotherapy including OncoVEXmGMCSF creates a favorable tumor immune micro-environment in transgenic BRAF murine melanoma.,2022,"Cancer immunology, immunotherapy : CII",open access,True,green,PMC10991384,https://www.ncbi.nlm.nih.gov/pmc/articles/10991384,corpus/by-pmid/34999916.md
35021942,A time-driven activity-based costing approach of magnetic resonance-guided high-intensity focused ultrasound for cancer-induced bone pain.,2022,"International journal of hyperthermia : the official journal of European Society for Hyperthermic Oncology, North American Hyperthermia Group",open access,True,gold,,https://doi.org/10.1080/02656736.2021.2023768,corpus/by-pmid/35021942.md
35034923,"Dual targeting, a new strategy for novel PARP inhibitor discovery.",2021,Drug discoveries & therapeutics,open access,True,diamond,,https://www.jstage.jst.go.jp/article/ddt/15/6/15_2021.01100/_pdf,corpus/by-pmid/35034923.md
35051747,Recent advances in DDR (DNA damage response) inhibitors for cancer therapy.,2022,European journal of medicinal chemistry,open access,True,green,,https://doi.org/10.7270/q2xk8kkj,corpus/by-pmid/35051747.md
35078093,"Peristrophe bicalyculata (Retz) Nees contains principles that are cytotoxic to cancer cells and induce caspase-mediated, intrinsic apoptotic death through oxidative stress, mitochondrial depolarisation and DNA damage.",2022,Biomedicine & pharmacotherapy = Biomedecine & pharmacotherapie,open access,True,gold,,https://doi.org/10.1016/j.biopha.2021.112597,corpus/by-pmid/35078093.md
35086924,CAR T Cells Activate Cancer Therapy.,2022,Cancer discovery,open access,True,hybrid,,https://aacrjournals.org/cancerdiscovery/article-pdf/12/3/592/3052749/592.pdf,corpus/by-pmid/35086924.md
35121886,Author Correction: Engineering-enhanced CAR T cells for improved cancer therapy.,2021,Nature cancer,open access,True,bronze,,https://www.nature.com/articles/s43018-021-00277-7.pdf,corpus/by-pmid/35121886.md
35121901,The CIP2A-TOPBP1 axis safeguards chromosome stability and is a synthetic lethal target for BRCA-mutated cancer.,2021,Nature cancer,open access,True,green,,,corpus/by-pmid/35121901.md
35130500,"Gastric Cancer, Version 2.2022, NCCN Clinical Practice Guidelines in Oncology.",2022,Journal of the National Comprehensive Cancer Network : JNCCN,open access,True,bronze,,https://jnccn.org/downloadpdf/journals/jnccn/20/2/article-p167.pdf,corpus/by-pmid/35130500.md
35135217,Bistability in a model of tumor-immune system interactions with an oncolytic viral therapy.,2022,Mathematical biosciences and engineering : MBE,open access,True,gold,,https://doi.org/10.3934/mbe.2022072,corpus/by-pmid/35135217.md
35143960,Histone modifiers at the crossroads of oncolytic and oncogenic viruses.,2022,Molecular therapy : the journal of the American Society of Gene Therapy,open access,True,bronze,PMC9171252,http://www.cell.com/article/S1525001622000892/pdf,corpus/by-pmid/35143960.md
35144260,German S3 Evidence-Based Guidelines on Focal Therapy in Localized Prostate Cancer: The First Evidence-Based Guidelines on Focal Therapy.,2022,Urologia internationalis,open access,True,bronze,PMC9153342,https://www.karger.com/Article/Pdf/521882,corpus/by-pmid/35144260.md
