pmid,title,year,journal,missing_kind,is_oa,oa_status,pmcid,oa_url,path
29331658,Sulforaphene Enhances The Efficacy of Photodynamic Therapy In Anaplastic Thyroid Cancer Through Ras/RAF/MEK/ERK Pathway Suppression.,2018,"Journal of photochemistry and photobiology. B, Biology",open access,True,hybrid,,https://doi.org/10.1016/j.jphotobiol.2017.12.013,corpus/by-pmid/29331658.md
29334371,Cooperative targeting of melanoma heterogeneity with an AXL antibody-drug conjugate and BRAF/MEK inhibitors.,2018,Nature medicine,paywalled,False,closed,,,corpus/by-pmid/29334371.md
29337311,Dinaciclib induces immunogenic cell death and enhances anti-PD1-mediated tumor suppression.,2018,The Journal of clinical investigation,open access,True,bronze,PMC5785250,http://www.jci.org/articles/view/94586/files/pdf,corpus/by-pmid/29337311.md
29349613,Tumor treating fields: a new approach to glioblastoma therapy.,2018,Journal of neuro-oncology,paywalled,False,closed,,,corpus/by-pmid/29349613.md
29355734,Inhibition of autophagy potentiates the apoptosis-inducing effects of photodynamic therapy on human colon cancer cells.,2018,Photodiagnosis and photodynamic therapy,paywalled,False,closed,,,corpus/by-pmid/29355734.md
29384722,Chemohormonal Therapy in Metastatic Hormone-Sensitive Prostate Cancer: Long-Term Survival Analysis of the Randomized Phase III E3805 CHAARTED Trial.,2018,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,open access,True,green,PMC5891129,https://uknowledge.uky.edu/cgi/viewcontent.cgi?article=1137&context=internalmedicine_facpub,corpus/by-pmid/29384722.md
29392273,Tumor-Treating Fields: Answering the Concern About Quality of Life.,2018,JAMA oncology,paywalled,False,closed,,,corpus/by-pmid/29392273.md
29392280,Influence of Treatment With Tumor-Treating Fields on Health-Related Quality of Life of Patients With Newly Diagnosed Glioblastoma: A Secondary Analysis of a Randomized Clinical Trial.,2018,JAMA oncology,open access,True,bronze,PMC5885193,https://jamanetwork.com/journals/jamaoncology/articlepdf/2670704/jamaoncology_taphoorn_2018_oi_170091.pdf,corpus/by-pmid/29392280.md
29396626,[Ablative therapy of small renal masses].,2018,Der Urologe. Ausg. A,paywalled,False,closed,,,corpus/by-pmid/29396626.md
29413596,An aptamer-Fe3+ modified nanoparticle for lactate oxidation and tumor photodynamic therapy.,2018,"Colloids and surfaces. B, Biointerfaces",paywalled,False,closed,,,corpus/by-pmid/29413596.md
29432025,Charge Reversible and Mitochondria/Nucleus Dual Target Lipid Hybrid Nanoparticles To Enhance Antitumor Activity of Doxorubicin.,2018,Molecular pharmaceutics,paywalled,False,closed,,,corpus/by-pmid/29432025.md
29433670,"Genistein induced anticancer effects on pancreatic cancer cell lines involves mitochondrial apoptosis, G0/G1cell cycle arrest and regulation of STAT3 signalling pathway.",2018,Phytomedicine : international journal of phytotherapy and phytopharmacology,paywalled,False,closed,,,corpus/by-pmid/29433670.md
29433678,Wogonin exacerbates the cytotoxic effect of oxaliplatin by inducing nitrosative stress and autophagy in human gastric cancer cells.,2018,Phytomedicine : international journal of phytotherapy and phytopharmacology,paywalled,False,closed,,,corpus/by-pmid/29433678.md
29437995,Inverse Drug Screening of Bioelectric Signaling and Neurotransmitter Roles: Illustrated Using a Xenopus Tail Regeneration Assay.,2018,Cold Spring Harbor protocols,paywalled,False,closed,,,corpus/by-pmid/29437995.md
29438676,Stress-induced cellular responses in immunogenic cell death: Implications for cancer immunotherapy.,2018,Biochemical pharmacology,paywalled,False,closed,,,corpus/by-pmid/29438676.md
29458954,Irreversible Electroporation in Hepatopancreaticobiliary Tumours.,2018,Canadian Association of Radiologists journal = Journal l'Association canadienne des radiologistes,open access,True,green,,https://pure.amsterdamumc.nl/ws/files/158520212/Irreversible-electroporation-in-hepatopancreaticobiliary-tumours.pdf,corpus/by-pmid/29458954.md
29469082,Novel use of bioelectric impedence technique to detect alterations in body composition in advanced small cell lung cancer.,2017,Indian journal of cancer,paywalled,False,closed,,,corpus/by-pmid/29469082.md
29474964,Hypoxia-specific therapeutic agents delivery nanotheranostics: A sequential strategy for ultrasound mediated on-demand tritherapies and imaging of cancer.,2018,Journal of controlled release : official journal of the Controlled Release Society,paywalled,False,closed,,,corpus/by-pmid/29474964.md
29487979,The multi-receptor inhibitor axitinib reverses tumor-induced immunosuppression and potentiates treatment with immune-modulatory antibodies in preclinical murine models.,2018,"Cancer immunology, immunotherapy : CII",open access,True,green,PMC11028099,https://www.ncbi.nlm.nih.gov/pmc/articles/11028099,corpus/by-pmid/29487979.md
29488525,Dynamic monitoring of transmembrane potential changes: a study of ion channels using an electrical double layer-gated FET biosensor.,2018,Lab on a chip,paywalled,False,closed,,,corpus/by-pmid/29488525.md
29490752,"Curcumin-Loaded TPGS/F127/P123 Mixed Polymeric Micelles for Cervical Cancer Therapy: Formulation, Characterization, and InVitro and InVivo Evaluation.",2017,Journal of biomedical nanotechnology,paywalled,False,closed,,,corpus/by-pmid/29490752.md
29496164,Dietary isoflavone daidzein synergizes centchroman action via induction of apoptosis and inhibition of PI3K/Akt pathway in MCF-7/MDA MB-231 human breast cancer cells.,2018,Phytomedicine : international journal of phytotherapy and phytopharmacology,open access,True,hybrid,,https://doi.org/10.1016/j.phymed.2018.01.007,corpus/by-pmid/29496164.md
29506753,The use of IRE in multi-modality treatment for oligometastatic pancreatic cancer.,2018,American journal of surgery,paywalled,False,closed,,,corpus/by-pmid/29506753.md
29522753,ATM inhibition induces synthetic lethality and enhances sensitivity of PTEN-deficient breast cancer cells to cisplatin.,2018,Experimental cell research,paywalled,False,closed,,,corpus/by-pmid/29522753.md
29525229,Automated geometric optimization for robotic HIFU treatment of liver tumors.,2018,Computers in biology and medicine,paywalled,False,closed,,,corpus/by-pmid/29525229.md
29528124,From the basic science of biological effects of ultrashort electrical pulses to medical therapies.,2018,Bioelectromagnetics,paywalled,False,closed,,,corpus/by-pmid/29528124.md
29554655,Baicalin Augments Hyperthermia-Induced Apoptosis in U937 Cells and Modulates the MAPK Pathway via ROS Generation.,2018,"Cellular physiology and biochemistry : international journal of experimental cellular physiology, biochemistry, and pharmacology",open access,True,gold,,https://www.karger.com/Article/Pdf/488263,corpus/by-pmid/29554655.md
29555321,Blocking the Glycolytic Pathway Sensitizes Breast Cancer to Sonodynamic Therapy.,2018,Ultrasound in medicine & biology,paywalled,False,closed,,,corpus/by-pmid/29555321.md
29573835,High-intensity focused ultrasound therapy for the treatment of prostate cancer: Medium-term experience.,2018,Actas urologicas espanolas,paywalled,False,closed,,,corpus/by-pmid/29573835.md
29587544,Ferula pseudalliacea induces apoptosis in human colorectal cancer HCT-116 cells via mitochondria-dependent pathway.,2019,Archives of physiology and biochemistry,paywalled,False,closed,,,corpus/by-pmid/29587544.md
29603622,Metabolic reprogramming of host cells upon bacterial infection: Why shift to a Warburg-like metabolism?,2018,The FEBS journal,open access,True,bronze,,https://febs.onlinelibrary.wiley.com/doi/pdfdirect/10.1111/febs.14446,corpus/by-pmid/29603622.md
29613770,Nanoenzyme-Augmented Cancer Sonodynamic Therapy by Catalytic Tumor Oxygenation.,2018,ACS nano,paywalled,False,closed,,,corpus/by-pmid/29613770.md
29631784,Combination cancer treatment through photothermally controlled release of selenous acid from gold nanocages.,2018,Biomaterials,paywalled,False,closed,,,corpus/by-pmid/29631784.md
29631935,Tumor Treating Fields Technology: Alternating Electric Field Therapy for the Treatment of Solid Tumors.,2018,Seminars in oncology nursing,open access,True,hybrid,,https://doi.org/10.1016/j.soncn.2018.03.005,corpus/by-pmid/29631935.md
29633004,Multiparametric MRI for Suspected Recurrent Prostate Cancer after HIFU:Is DCE still needed?,2018,European radiology,paywalled,False,closed,,,corpus/by-pmid/29633004.md
29644485,Acceptance and compliance of TTFields treatment among high grade glioma patients.,2018,Journal of neuro-oncology,paywalled,False,closed,,,corpus/by-pmid/29644485.md
29653222,Gemcitabine loaded microbubbles for targeted chemo-sonodynamic therapy of pancreatic cancer.,2018,Journal of controlled release : official journal of the Controlled Release Society,paywalled,False,closed,,,corpus/by-pmid/29653222.md
29666990,Sonodynamic therapy (SDT): a novel strategy for cancer nanotheranostics.,2018,Science China. Life sciences,paywalled,False,closed,,,corpus/by-pmid/29666990.md
29672956,Metal-Organic-Framework-Derived Carbon Nanostructure Augmented Sonodynamic Cancer Therapy.,2018,"Advanced materials (Deerfield Beach, Fla.)",paywalled,False,closed,,,corpus/by-pmid/29672956.md
29680384,Treatment of solid tumors in dogs using veterinary high-intensity focused ultrasound: A retrospective clinical study.,2018,"Veterinary journal (London, England : 1997)",paywalled,False,closed,,,corpus/by-pmid/29680384.md
29691200,CRISPR/Cas9 genome editing: Fueling the revolution in cancer immunotherapy.,2018,Current research in translational medicine,paywalled,False,closed,,,corpus/by-pmid/29691200.md
29696502,Tumor-treating fields as a fourth treating modality for glioblastoma: a meta-analysis.,2018,Acta neurochirurgica,paywalled,False,closed,,,corpus/by-pmid/29696502.md
29702099,Prostate Ablation Using High Intensity Focused Ultrasound: A Literature Review of the Potential Role for Patient Preference Information.,2018,The Journal of urology,paywalled,False,closed,,,corpus/by-pmid/29702099.md
29703699,Oncolytic Virus Combination Therapy: Killing One Bird with Two Stones.,2018,Molecular therapy : the journal of the American Society of Gene Therapy,open access,True,bronze,PMC5986726,http://www.cell.com/article/S1525001618301588/pdf,corpus/by-pmid/29703699.md
29703841,"A HER2-Targeting Antibody-Drug Conjugate, Trastuzumab Deruxtecan (DS-8201a), Enhances Antitumor Immunity in a Mouse Model.",2018,Molecular cancer therapeutics,paywalled,False,closed,,,corpus/by-pmid/29703841.md
29704527,Tacrine derivatives stimulate human glioma SF295 cell death and alter important proteins related to disease development: An old drug for new targets.,2018,Biochimica et biophysica acta. General subjects,paywalled,False,closed,,,corpus/by-pmid/29704527.md
29708143,"Combination immuno-oncology therapy with immune checkpoint blockers targeting PD-L1, PD-1 or CTLA4 and epigenetic drugs targeting MYC and immune evasion for precision medicine.",2018,Journal of thoracic disease,open access,True,hybrid,PMC5906241,https://jtd.amegroups.com/article/viewFile/19778/pdf,corpus/by-pmid/29708143.md
29715350,Quality of Life in Patients With Glioblastoma Treated With Tumor-Treating Fields.,2018,JAMA,paywalled,False,closed,,,corpus/by-pmid/29715350.md
29715353,Quality of Life in Patients With Glioblastoma Treated With Tumor-Treating Fields-Reply.,2018,JAMA,paywalled,False,closed,,,corpus/by-pmid/29715353.md
29715531,Honokiol nanoparticles based on epigallocatechin gallate functionalized chitin to enhance therapeutic effects against liver cancer.,2018,International journal of pharmaceutics,paywalled,False,closed,,,corpus/by-pmid/29715531.md
29719057,The antitumor effect of static and extremely low frequency magnetic fields against nephroblastoma and neuroblastoma.,2018,Bioelectromagnetics,paywalled,False,closed,,,corpus/by-pmid/29719057.md
29719274,A novel drug-free strategy of nano-pulse stimulation sequence (NPSS) in oral cancer therapy: In vitro and in vivo study.,2018,"Bioelectrochemistry (Amsterdam, Netherlands)",paywalled,False,closed,,,corpus/by-pmid/29719274.md
29738830,Insight into ultrasound-mediated reactive oxygen species generation by various metal-porphyrin complexes.,2018,Free radical biology & medicine,open access,True,green,,http://hdl.handle.net/2318/1669905,corpus/by-pmid/29738830.md
29753961,The role of PARP inhibition in triple-negative breast cancer: Unraveling the wide spectrum of synthetic lethality.,2018,Cancer treatment reviews,paywalled,False,closed,,,corpus/by-pmid/29753961.md
29770762,MRI/US fusion-guided prostate biopsy allows for equivalent cancer detection with significantly fewer needle cores in biopsy-naive men.,2018,"Diagnostic and interventional radiology (Ankara, Turkey)",open access,True,green,PMC5951198,https://doaj.org/article/2d7d16a1a22f4be8bb9e132a810d9043,corpus/by-pmid/29770762.md
29786894,The Prognostic Role of Phase Angle in Advanced Cancer Patients: A Systematic Review.,2018,Nutrition in clinical practice : official publication of the American Society for Parenteral and Enteral Nutrition,paywalled,False,closed,,,corpus/by-pmid/29786894.md
29797927,[The application of radiofrequency ablation in the resection of lateral skull base tumor through an endoscopic endonasal approach].,2016,Lin chuang er bi yan hou tou jing wai ke za zhi = Journal of clinical otorhinolaryngology head and neck surgery,paywalled,False,unknown,,,corpus/by-pmid/29797927.md
29808697,[A Development and Overview of the Use of Chemotherapy and the Role of Radiotherapy and Surgery in Patients with Newly Diagnosed Pancreatic Tumor and Cancer in the Current 5-year Center Practice].,2018,Klinicka onkologie : casopis Ceske a Slovenske onkologicke spolecnosti,paywalled,False,unknown,,,corpus/by-pmid/29808697.md
29849132,Delivery of mitochondriotropic doxorubicin derivatives using self-assembling hyaluronic acid nanocarriers in doxorubicin-resistant breast cancer.,2018,Acta pharmacologica Sinica,open access,True,bronze,PMC6289358,https://www.nature.com/articles/aps20189.pdf,corpus/by-pmid/29849132.md
